Product,Revenue,CumPct,Category
Line 39 Svgn Bl Lake County,4285.71,0.8441082731707721,B
TGI Fridays Ultimte Mudslide,4273.71,0.8442372348655114,B
Gandia Hoya de Cadenas RSV,4270.25,0.8443660921527304,B
Patron Roca Silver Tequila,4269.389999999999,0.8444949234889472,B
Petrone Limoncello,4253.86,0.8446232861983457,B
Bogle Russian River Pnt Nr,4249.78,0.8447515257913619,B
Don Julio Reposado Tequila,4249.18,0.8448797472790277,B
Perrier Jouet Blason Rose,4249.15,0.845007967861426,B
Livingston Cellars Red Rose,4244.46,0.8451360469203357,B
Glen Moray Classic Scotch,4243.889999999999,0.8452641087791627,B
Peter Vella Sangria B/B,4242.17,0.8453921187359853,B
Angel's Envy Rye,4239.469999999999,0.8455200472187313,B
Black Box Malbec,4238.04,0.8456479325503923,B
Jadot Ch d Jacques Morgon 11,4234.74,0.8457757183026263,B
Beaulieu Cab Svgn Napa,4227.36,0.845903281359051,B
Falesco Vitiano Umbria,4224.97,0.8460307722958302,B
Patron Citronge Orange,4222.93,0.8461582016744182,B
Cavit Moscato,4222.04,0.8462856041967366,B
Jose Cuervo Tradicional Slvr,4217.889999999999,0.8464128814903816,B
Hardys Cab Svgn Ausl,4217.02,0.8465401325312687,B
Balletto Vyds Pnt Gris,4208.49,0.846667126174425,B
Russian Standard Platinum,4208.26,0.846794112877197,B
Belcreme de Lys Chard,4208.1,0.8469210947518755,B
Blue Chair Bay Coconut Rum,4203.92,0.8470479504926134,B
Santa Rita RSV Svgn Bl,4202.81,0.847174772738453,B
Ruffino Chianti Superiore,4199.83,0.8473015050610525,B
Zabrin de Fuego Garnacha,4198.33,0.8474281921202761,B
Sterling Svgn Bl,4197.01,0.847554839347729,B
Seaglass Pnt Nr,4195.8,0.8476814500627254,B
Miraval Cotes de Prvnce Rose,4189.92,0.8478078833452884,B
Santa Margherita Prosecco V,4189.4,0.8479343009365476,B
King Est Pnt Gris Ore,4187.54,0.8480606624012209,B
Vendange Cab Svgn,4183.11,0.8481868901880574,B
Sensi 18K Prosecco,4177.91,0.8483129610618575,B
Bonterra Svgn Bl Organic,4172.52,0.8484388692892603,B
Bird Dog Peach Whiskey,4152.2300000000005,0.8485641652540654,B
The Macallan Rare Cask,4149.860000000001,0.8486893897027367,B
Kahlua Midnight,4145.95,0.8488144961648747,B
The Naked Grape Pnt Grigio,4144.54,0.8489395600794395,B
Chauffe-Coeur Calvados VSOP,4144.08,0.8490646101132356,B
Skinnygirl Cosmopolitan,4143.2300000000005,0.8491896344977856,B
DUKE Kentucky Bourbon,4134.88,0.8493144069162097,B
Nozzole Chianti Clsc RSV,4128.7699999999995,0.8494389949618162,B
Ronrico Silver Traveler,4127.0,0.8495635295966392,B
C Y Toro Frontera Merlot,4125.46,0.8496880177610628,B
LaBelle Winery Cranberry,4125.42,0.8498125047184633,B
Roederer Est Brut,4119.3099999999995,0.8499368073030458,B
Franzia Chianti Tap,4115.33,0.8500609897888044,B
Grand MacNish 12 Yr Old,4112.13,0.8501850757126944,B
Brady's Irish Cream,4111.58,0.8503091450400133,B
Frei Bros RSV Mendcno Merlot,4111.58,0.8504332143673322,B
Prairie Organic Cucumber Vod,4109.5,0.8505572209294365,B
Gnarly Head 1924 Double Blac,4105.89,0.850681118557683,B
Septima Malbec Mendoza,4104.89,0.8508049860103456,B
Predator Old Vine Znfdl Lodi,4101.42,0.850928748753732,B
Jason Stephens Syrah,4099.07,0.8510524405844961,B
Irony Cab Svgn,4097.85,0.8511760956010479,B
Taylor Cream Sherry,4097.54,0.8512997412631687,B
Cruzan Blueberry Lemonade,4095.94,0.8514233386443552,B
Piper Heidsieck Brut,4094.09,0.8515468802007115,B
Ca'Momi Cab Svgn Napa,4094.0399999999995,0.8516704202482884,B
Irony Pnt Nr Monterey,4093.85,0.8517939545625046,B
Rex Goliath Chard,4089.23,0.851917349465523,B
Ghost Pines Merlot L Martini,4083.7299999999996,0.8520405784028299,B
Sutter Home Pnt Grigio Cal,4083.3,0.8521637943646356,B
Patron Roca Anejo Tequila,4079.5199999999995,0.8522868962627342,B
Midnight Moon,4077.9599999999996,0.852409951086922,B
Platte Valley KY Moonshine,4077.5999999999995,0.8525329950478994,B
Rodney Strong Chalk Hill Cha,4070.8599999999997,0.8526558356254412,B
Shady Fruit Real Ruby Red Gr,4070.47,0.8527786644345053,B
Verrazzano Chianti Clsc,4065.74,0.8529013505130575,B
R Mondavi Chard Napa,4065.74,0.8530240365916096,B
Mumm Napa Bl de Blanc,4062.29,0.8531466185643973,B
The Crossings Svgn Bl Marlbo,4061.9,0.8532691887687073,B
Les Darons Lang J Carrel Rou,4061.04,0.853391733022015,B
Sean Minor Cab Svgn,4057.97,0.8535141846362801,B
I Lauri Bajo Montepul d'Abru,4054.49,0.8536365312395132,B
Mumm Cordon Rouge Brut,4049.04,0.853758713385814,B
Girls in the Vineyard Cab S,4046.87,0.8538808300510978,B
Benedictine Liqueur Dom,4046.3999999999996,0.854002932533857,B
R Mondavi Pvt Sel Svgn Bl,4044.52,0.8541249782865185,B
Montelobos Mezcal,4031.9100000000003,0.8542466435250669,B
Canadian Rich & Rare,4030.81,0.8543682755704728,B
Ravenswood Vntnrs Blnd Chard,4026.41,0.8544897748433096,B
Herradura Anejo Tequila,4024.2000000000003,0.8546112074281058,B
R M Woodbridge Wh Znfdl Cal,4020.84,0.8547325386229402,B
Midleton Rare Irish Whiskey,4014.7400000000002,0.8548536857467126,B
Ruffino Prosecco Sparkling,4014.03,0.8549748114458205,B
Kahlua Original Mudslide RTD,4009.74,0.8550958076916734,B
Burnetts Peach Vodka,4005.9900000000002,0.8552166907790866,B
Spellbound Chard,4005.11,0.8553375473119859,B
Ranga Ranga Svgn Bl,4002.71,0.8554583314234838,B
Dolin Sweet Red Vermouth,4001.14,0.8555790681593151,B
Christian Bros VS Brandy,3986.65,0.8556993676509353,B
Ravenswood Zen of Zin Znfdl,3978.38,0.8558194175904765,B
Peter Vella Merlot Calif B/B,3975.66,0.8559393854524295,B
Hudson Manhattan Rye,3974.19,0.8560593089562742,B
Skyy Infusions Blood Orange,3969.33,0.856179085806781,B
Pearl Cucumber Vodka,3964.67,0.8562987220390669,B
Drambuie Liqueur,3961.9500000000003,0.8564182761937644,B
Ninety+Cellars Lot 42 Pnt Gr,3960.32,0.8565377811622601,B
High Valley Svgn Bl 13 Lake,3959.17,0.8566572514288344,B
Carpineto Vino Nobile RSV d,3958.68,0.8567767069093726,B
Vivanco Rioja Rsva 08,3958.6699999999996,0.8568961620881549,B
Terroirs du Rhone,3955.6,0.8570155246278945,B
Cavicchioli Prosecco,3952.64,0.8571347978479058,B
Layer Cake Primitivo Puglia,3949.53,0.8572539772218511,B
Vincent Van Gogh Double Esp,3948.4199999999996,0.8573731231008984,B
Ninety+Cellars Lot 113 B Red,3947.64,0.8574922454429901,B
Pinnacle Tropical Punch Vdka,3945.4700000000003,0.8576113023040646,B
Bowmore 12-Yr Scotch,3944.19,0.8577303205403918,B
Patron XO Cafe Variety 3 Pak,3942.36,0.8578492835554004,B
Yellow Tail Pnt Nr,3937.11,0.8579680881485934,B
Sauza Tres Generacions Anejo,3926.11,0.8580865608103634,B
Rebel Yell Small Batch Rye,3919.12,0.8582048225448018,B
Flor de Cana Gran Rsv Rum,3918.0499999999997,0.8583230519913654,B
Mirassou Cab Svgn Cal,3916.08,0.8584412219920287,B
Muga Rioja RSV,3914.14,0.8585593334520591,B
Lexington Bourbon,3910.58,0.8586773374870108,B
Bushmills Irish Honey,3902.0599999999995,0.8587950844259875,B
Ruta 22 Malbec,3900.18,0.8589127746348666,B
R Mondavi Merlot Napa,3898.0499999999997,0.8590304005697519,B
Midnight Moon Blueberry,3898.0499999999997,0.8591480265046372,B
TGI Fridays Long Island Iced,3897.0,0.8592656207551593,B
Kahlua White Russian RTD,3889.8099999999995,0.859382998043233,B
Bridlewood Pnt Nr Monterey C,3886.11,0.8595002636816463,B
Bella Sera Pnt Grigio Del,3881.02,0.8596173757263375,B
Insurrection Cab/Shiraz,3879.4700000000003,0.8597344409988735,B
DeKuyper Wh Cr de Menthe,3874.69,0.8598513620321185,B
Cavit Riesling Trentino,3871.14,0.8599681759420407,B
DK Burst Blustery Peppermint,3869.91,0.8600849527359945,B
Frogs Leap Cab Svgn Napa,3868.27,0.8602016800419908,B
Vendange Merlot,3863.61,0.860318266729766,B
Highland Park 15 Yr Old,3859.52,0.8604347299994028,B
Salmon Run NY Pnt Nr,3856.51,0.8605511024405323,B
Mouton Cadet White Brdx,3853.53,0.8606673849584217,B
La Posta Angel Plucci Malbec,3852.43,0.8607836342831686,B
Chi Chi's Skinny Margarita,3851.65,0.8608998600709602,B
Galliano L'Autentico Liqueur,3846.52,0.8610159310580062,B
HandCraft Artisan Coll Cab S,3846.15,0.8611319908800862,B
Ch Ste Michelle Rsl Dry Colu,3839.59,0.8612478527503357,B
Tuaca Italian Liqueur,3838.12,0.8613636702624768,B
Ridge Three Valleys Sonoma,3829.47,0.8614792267558171,B
Castello Chianti Classico,3821.7599999999998,0.8615945505954055,B
Barefoot Cellars Red Moscato,3815.85,0.8617096960972929,B
Bota Box Pnt Nr,3814.2,0.8618247918094667,B
Manifesto! Chard No Cst,3811.76,0.8619398138932158,B
Grahams Six Grapes,3802.2299999999996,0.8620545484036503,B
El Charro Silver Tequila,3800.39,0.8621692273910103,B
Dr McGillicuddy's Peach,3800.34,0.8622839048695911,B
Ole Smoky Apple Pie Moonshne,3795.9999999999995,0.8623984513861377,B
Duck Pond Willamette Pnt Nr,3791.77,0.8625128702599643,B
La Crema Chardonnay Monterey,3789.85,0.8626272311966698,B
Cold River Gin,3772.74,0.8627410758291345,B
Melini Chianti DOCG Riserva,3769.87,0.8628548338576735,B
Gekkeikan Black & Gold Sake,3741.12,0.8629677243381747,B
Rosenblum RSV Znfdl Monte Rs,3738.2999999999997,0.8630805297235293,B
Ravenswood Znfdl Sonoma,3737.7999999999997,0.8631933200210921,B
Belvedere UF Intense Vodka,3736.71,0.8633060774272683,B
Gabbiano Chianti Clsc,3736.26,0.8634188212544318,B
J Roget Spumante,3731.77,0.8635314295932234,B
Gazdina Rakija Plum Brandy,3729.18,0.8636439597772527,B
Andre Pink,3727.25,0.863756431722405,B
Moet & Chandon Nectar Imper,3725.19,0.8638688415058546,B
Yellow Tail Big Bold Red,3722.07,0.8639811571414823,B
Metaxa Amphora,3720.5499999999997,0.8640934269102224,B
Ardbeg Corryvreckan Scotch,3719.4999999999995,0.8642056649945994,B
Mirafiore Barolo,3714.98,0.8643177666853371,B
Balvenie Portwood 21 Yr Sin,3714.83,0.8644298638497372,B
Tanqueray Bloomsbury,3710.72,0.8645418369924873,B
Marcus James Chard,3708.79,0.8646537518963605,B
Grand Mayan Ultra Aged Teq,3699.6299999999997,0.864765390391885,B
Mount Veeder Cab Svgn,3698.86,0.86487700565221,B
Terra d'Oro Deaver Vyd Znfdl,3698.1499999999996,0.8649885994878704,B
Stags Leap Chard Napa,3697.85,0.8651001842708557,B
Paul Masson Rose,3697.28,0.8652117518537581,B
Gallo Twin Valley Chard Cal,3696.3,0.8653232898645882,B
Nobilo Icon Svgn Bl Marlboro,3695.38,0.8654348001138811,B
Tohu Svgn Bl Marlboro,3687.61,0.865546075898887,B
Veuve Clicquot Gold Label,3686.4599999999996,0.8656573169819715,B
Robert Sinskey Pnt Nr Carner,3680.96,0.8657683920993443,B
Zeller Schwarze Rsl Valcknbg,3676.32,0.8658793272020078,B
Clos du Bois Pnt Grigio Cal,3671.93,0.8659901298338579,B
Tomatin 12 Yr Old Scotch,3667.73,0.8661008057282555,B
Pinnacle CranApple Vodka,3658.58,0.8662112055160603,B
Pinnacle Pineapple Vodka,3656.09,0.8663215301666611,B
Faust Cab Svgn Napa Valley,3649.27,0.8664316490197796,B
Cade Cab Svgn Napa Cuvee,3647.36,0.8665417102375329,B
Bota Box Svgn Bl,3646.2599999999998,0.8666517382621439,B
Casa Silva Carmenere,3645.7200000000003,0.8667617499919396,B
Sutter Home Clsc Cab Svgn,3641.92,0.8668716470545164,B
Oyster Bay Chard Marlboro,3641.17,0.8669815214854053,B
Oh Schist Rsl,3640.9700000000003,0.8670913898811773,B
Rutherford Ranch Cab Svgn,3638.18,0.8672011740870702,B
Barefoot Bubbly Brut Cuvee,3636.36,0.8673109033734003,B
Pacific Rim Rsl,3631.38,0.8674204823853227,B
Tiefenbrunner Pnt Grigio,3627.23,0.8675299361685717,B
Il Tramonto Limoncello,3622.08,0.8676392345475634,B
Riunite Moscato,3621.58,0.8677485178387633,B
Calico Jack Mango Rum,3620.19,0.8678577591859016,B
Sapling Maple Bourbon,3619.09,0.8679669673398975,B
R Mondavi Fume Bl Napa Vly,3618.87,0.8680761688552651,B
Laphroaig Triple Wood,3617.5299999999997,0.8681853299353501,B
Estancia Pnt Grigio Cal,3610.44,0.8682942770705453,B
Gallo Fairbanks Red Port,3609.37,0.8684031919178656,B
The Wolftrap Syrah Vio Mourv,3609.01,0.8685120959019758,B
Paraduxx Red Duckhorn Napa,3607.9500000000003,0.8686209678999668,B
Steele Pnt Nr,3601.89,0.8687296570339195,B
Pyrat XO Reserve Rum,3600.01,0.8688382894377743,B
The Macallan Edition No 1,3599.64,0.8689469106766631,B
Grande Absente Absinthe,3599.36,0.8690555234663884,B
Avion Anejo Tequila,3599.34,0.869164135652602,B
Midnight Moon Blackberry,3598.2,0.8692727134386499,B
Wente Southern Hill Cab Svgn,3597.72,0.8693812767404175,B
Vermont Ice Maple Creme,3585.5299999999997,0.8694894722018173,B
Chartron La Fleur Brdx Whit,3584.48,0.8695976359788539,B
Barefoot Wh Znfdl Cal,3582.14,0.8697057291450242,B
M & R Prosecco Frizzante,3579.48,0.8698137420441412,B
Paul Masson Gr Amber Brandy,3578.02,0.8699217108869057,B
Sebastiani Chard Sonoma,3572.25,0.870029505616551,B
Ca'Momi Merlot Napa Valley,3566.43,0.8701371247242979,B
Acrobat Pnt Nr Ore,3561.1299999999997,0.87024458390145,B
Chloe Pnt Nr,3559.77,0.870352002039808,B
Noilly Prat Extra Dry Vermou,3556.44,0.8704593196934717,B
Frei Bros RSV Pnt Nr RRV,3550.3799999999997,0.8705664544830967,B
Cluny Scotch Whiskey,3543.9999999999995,0.8706733967524963,B
Tribuno Dry Vermouth,3542.06,0.8707802804812632,B
Benton Lane Pnt Nr Ore,3541.64,0.8708871515362848,B
Martin Codax Albarino,3539.4700000000003,0.8709939571102894,B
Blackstone Cab Svgn Cal,3535.57,0.8711006449995167,B
St Hilaire Blanc de Blancs,3535.0499999999997,0.8712073171974403,B
Velvet Crush Red Blend,3532.4900000000002,0.871313912145869,B
Tracia Malbec,3531.53,0.8714204781257373,B
Kahlua French Vanilla,3529.2699999999995,0.8715269759087858,B
Baja Rosa Strawberry Liqueur,3526.4700000000003,0.8716333892001994,B
Chocolate Shop Red,3525.06,0.8717397599440396,B
Sandeman Tawny Port,3525.06,0.87184613068788,B
Monte Faliesi Falanghina,3524.08,0.871952471859648,B
Colombo Marsala Sweet,3523.4700000000003,0.8720587946243098,B
Jadot Chardonnay,3515.66,0.8721648817176613,B
Bauers Obstler Echt,3505.6099999999997,0.8722706655463943,B
Jenkins Melon Liqueur,3505.5,0.8723764460558132,B
Black Stallion Cab Svgn Napa,3502.54,0.8724821372455037,B
Far Niente Chard Napa,3499.4999999999995,0.8725877367014191,B
Sweet Baby Vyds Blueberry,3494.31,0.872693179546054,B
La Maialina Gertrude Red,3493.55,0.872798599457245,B
HandCraft Artisan Coll Pnt N,3486.51,0.8729038069323254,B
Bacardi Coco Rum,3477.29,0.873008736188522,B
Pinnacle Caramel Apple Vodka,3475.54,0.8731136126374467,B
Belaire Sparkling Rose,3473.81,0.8732184368826112,B
Cusumano Nero D'Avola Sicily,3472.84,0.8733232318574594,B
W Hill Est Merlot Cntrl Cst,3468.33,0.8734278907404242,B
Fortant Chard,3467.66,0.8735325294057477,B
Kunde Chard Sonoma Valley,3466.69,0.8736371388007548,B
Erath Pnt Nr Estate OR,3465.6099999999997,0.8737417156061312,B
Yellow Tail Pink Moscato,3465.19,0.8738462797377624,B
Bacardi 8,3461.5699999999997,0.8739507346337799,B
Oyster Bay Pnt Nr Marlboro,3460.82,0.8740551668981095,B
Courvoisier 12 Yr Cognac,3460.26,0.874159582264112,B
Ch Carignan Brdx,3458.43,0.8742639424087959,B
Stonehedge Amador 12 Znfdl,3456.54,0.8743682455216263,B
Glenmorangie Collection 4 Pk,3454.92,0.8744724997500107,B
Corbett Canyon Wh Znfdl,3454.2200000000003,0.8745767328554863,B
A by Acacia Chard Cal,3452.57,0.8746809161712485,B
La Belle Orange Liqueur,3448.97,0.8747849908549086,B
F Coppola Rosso Bianco Pnt G,3445.01,0.8748889460432564,B
Noble Vines 1 Red Blend,3444.11,0.8749928740735786,B
Kinky Pink Liqueur,3443.69,0.8750967894301558,B
Duckhorn Decoy Svgn Bl,3442.29,0.8752006625409152,B
Bakers Bourbon,3439.1400000000003,0.8753044405985855,B
Deadbolt Red,3438.48,0.8754081987403702,B
Malibu Light Bl Hawaiian RTD,3438.2599999999998,0.8755119502435267,B
Menage a Trois White,3435.78,0.875615626911235,B
Ardbeg Uigeadail Scotch,3435.56,0.8757192969403147,B
Cabot Trail Cana Cream Maple,3434.2599999999998,0.8758229277411355,B
Blue Chair Bay Banana Rum,3432.5,0.8759265054329284,B
Treana Red Calif,3426.6499999999996,0.8760299065975555,B
Gallo Sweet Vermouth,3425.76,0.8761332809059129,B
Barefoot Svgn Bl Cal,3424.45,0.8762366156842554,B
Grgich Hills Chard Napa,3421.2400000000002,0.8763398535989734,B
Mount Gay Black Barrel Rum,3416.85,0.8764429590428782,B
Ninety+Cellars Lot 53 Cab Sv,3413.79,0.876545972149496,B
Old Mexico Gold Tequila,3412.98,0.876648960813891,B
Campo Viejo Tempranillo,3412.7400000000002,0.8767519422361457,B
Metaxa Ouzo,3412.18,0.8768549067600736,B
Angelini Pnt Nr Veneto,3406.59,0.8769577026024873,B
Russian Standard Original,3402.21,0.8770603662758435,B
Corbett Canyon Merlot,3398.25,0.8771629104538874,B
Bodegas Izadi Tempranillo Rd,3396.89,0.8772654135931371,B
Alamos Ridge Cab Svgn Mendza,3396.6,0.8773679079814676,B
Citra Pnt Grigio,3395.91,0.877470381548645,B
BV Beaurouge Red,3387.74,0.8775726085813019,B
Menage a Trois Cab Svgn,3385.16,0.8776747577609523,B
Sandeman Fine Rich Madeira,3382.87,0.8777768378385156,B
Movendo Moscato,3366.92,0.8778784366155153,B
Mount Gay Extra Old Rum,3359.1600000000003,0.8779798012299839,B
Mer Soleil Silver Chard,3358.3199999999997,0.878081140496962,B
Plantation Original Dark Rum,3357.76,0.8781824628656132,B
Greg Norman Limestone Shiraz,3356.63,0.8782837511358543,B
Carlo Rossi Spanada Sangria,3355.2,0.8783849962550107,B
Wente Riva Ranch Chard,3353.43,0.8784861879633833,B
Tommasi Valpo Clsc Supr Rafl,3352.92,0.8785873642822083,B
Savory & James Deluxe Cream,3344.2,0.8786882774699415,B
Pampero Ron Anejo Aniversari,3342.4799999999996,0.8787891387556703,B
Hirsch Selection Bourbon,3334.1400000000003,0.8788897483770293,B
Merry Wh Chocolate Liqueur,3332.75,0.8789903160543266,B
Dr McGillicuddy's Vanilla,3332.59,0.8790908789035305,B
James E Pepper 1776 Rye,3331.89,0.8791914206298257,B
Nathanson Creek Merlot,3326.48,0.8792917991062119,B
Barefoot Bubbly Prosecco,3306.69,0.8793915804077924,B
De Loach Pnt Nr,3306.69,0.8794913617093729,B
Lyeth Estate Meritage N Cst,3299.94,0.879590939325762,B
Soli White Blend,3291.88,0.8796902737269446,B
Benziger Svgn Bl N Cst,3283.38,0.8797893516356641,B
Ch Ste Michelle Gewurz Colum,3268.59,0.8798879832474973,B
La Vieille Ferme Rose Vntoux,3262.12,0.8799864196233026,B
Rioja Bordon Rsva Tempranllo,3258.83,0.8800847567214368,B
Borsao Campo de Borja Red,3257.39,0.8801830503667303,B
Absolut Berri Acai,3256.1899999999996,0.880281307801323,B
Sheep Dip Scotch,3254.07,0.8803795012636778,B
Concannon Select Vyds Pnt Nr,3251.93,0.880477630150283,B
Avalon Cab Svgn Cal,3249.08,0.880575673036474,B
C Y Toro Gran Reserva Cab Sv,3245.68,0.8806736133256797,B
Castellare Chianti Clsc,3243.4599999999996,0.8807714866250892,B
Perrier Jouet BE Luxury Case,3241.71,0.8808693071172268,B
Foley Johnson Cab Svgn,3241.5899999999997,0.8809671239882942,B
Rosemount Diamond Cab Svgn,3240.73,0.8810649149083597,B
Ch Lynch Bages 12 Pauillac,3239.7299999999996,0.8811626756528411,B
Vina Zaco Tempranillo Rioja,3237.3,0.8812603630706536,B
Bota Box Merlot Cal,3234.4399999999996,0.8813579641862962,B
Old Forester 100 Bourbon,3231.54,0.8814554777927454,B
Gnarly Head Cab Svgn Cal,3226.19,0.8815528299598205,B
E&J Peach Brandy,3224.7,0.8816501371652757,B
Napa Cellars Cab Svgn Napa,3214.66,0.8817471414078684,B
Bacardi Party Drinks Bahama,3213.9900000000002,0.8818441254328198,B
Newton Chard Napa/Sonoma,3211.1099999999997,0.8819410225520895,B
Catena RSV Cab Svgn,3211.1099999999997,0.8820379196713592,B
Dewars Special Reserve 12 Yr,3208.93,0.882134751007856,B
Polka Dot Rsl Pfalz,3208.41,0.8822315666530491,B
Barefoot Refresh Crisp White,3204.65,0.8823282688380468,B
La Puerta La Rioja Malbec,3200.44,0.8824248439838361,B
Korbel Sweet Rose,3199.86,0.8825214016277868,B
Bruichladdich Scotish Barley,3199.36,0.8826179441839456,B
Ca'Montini Pinot Grigio Tre,3198.87,0.8827144719540682,B
Seghesio Old Vine Znfdl,3198.1800000000003,0.882810978903038,B
Danzante Del Vnzi Pnt Grigio,3198.09,0.882907483136205,B
Gallo Copperidge Chard Cal,3196.11,0.883003927621716,B
Jackson Morgan Salted Carmel,3195.6099999999997,0.883100357019435,B
X Rated Fusion Liqueur,3186.3199999999997,0.8831965060859795,B
Sweet Revenge,3184.37,0.8832925963101353,B
Art In The Age Snap,3178.94,0.8833885226808705,B
Midnight Moon Moonshine,3178.41,0.8834844330585463,B
Gruet Brut New Mexico,3177.1299999999997,0.8835803048114745,B
Plomari Ouzo,3174.24,0.8836760893569652,B
Souverain Chard N Cst,3166.77,0.8837716484908441,B
The Other Red,3165.36,0.8838671650771496,B
Three Olives Strawberry,3165.36,0.8839626816634552,B
Slingshot Cab Svgn,3163.1299999999997,0.8840581309582086,B
M Chiarlo Barberesco Anni 09,3162.87,0.8841535724073102,B
Devils Spring Vodka,3161.87,0.8842489836808279,B
Bartenura Moscato,3161.7400000000002,0.8843443910315197,B
Kahlua Mocha,3161.45,0.8844397896312921,B
Perrier Jouet Belle Epoque,3158.7299999999996,0.8845351061534764,B
KAH Reposado Tequila,3154.4700000000003,0.884630294127673,B
Tyrconnell Irish Whiskey,3153.95,0.8847254664105662,B
Red Rock Winery Malbec,3152.52,0.8848205955423741,B
Jack Daniels Sinatra Century,3149.9300000000003,0.8849156465194199,B
Karner Blue Gin,3148.95,0.8850106679243934,B
Gnarly Head Authentic Black,3148.38,0.885105672129284,B
Krug Grande Cuvee Brut,3145.78,0.8852005978776566,B
Marques de Caceres Blanco Wh,3143.55,0.8852954563344769,B
Zardetto Prosecco Conegliano,3138.82,0.8853901720607854,B
Cannonball Chard,3137.76,0.8854848558009749,B
Peter Vella Chablis B/B,3132.91,0.8855793931895823,B
Rex Goliath Merlot,3128.8,0.88567380655654,B
Great Western X Dry,3126.87,0.8857681616846207,B
Old Grand Dad Bonded,3124.4599999999996,0.8858624440895441,B
Loft Cab Svgn,3120.6099999999997,0.8859566103184694,B
Middle Sister Rebel Red,3116.88,0.8860506639924667,B
Sterling Chard,3112.3399999999997,0.886144580669313,B
Tommasi Poggio Al Tufo Rompi,3110.06,0.8862384285458279,B
Maso Canali Pinot Grigio Tr,3094.2799999999997,0.8863318002516287,B
Bib & Tucker Bourbon,3079.45,0.88642472445352,B
David Bruce Pnt Nr RRV,3079.23,0.886517642016783,B
Franciscan Magnificat Red,3075.28,0.8866104403864893,B
Bushmills 10 Yr Irish Whisky,3074.25,0.8867032076753443,B
Pernod Anise Liqueur,3071.1400000000003,0.8867958811181332,B
Seagrams VO Gold,3070.08,0.8868885225748032,B
Duckhorn Decoy Znfdl Napa Vl,3069.56,0.8869811483401696,B
Dom Vacheron Sancerre Blanc,3068.96,0.8870737560001857,B
Ch Palmer Margaux 09 Medoc,3059.91,0.8871660905711672,B
Lagavulin Distillers Edition,3059.66,0.8872584175982529,B
Dynamite Cab Svgn N Cst,3055.4700000000003,0.8873506181896418,B
Evan Williams Single Barrel,3050.91,0.8874426811803682,B
M Chiarlo Barbera D'Asti,3038.25,0.8875343621482021,B
Piper Sonoma Brut,3037.0,0.8876260053965562,B
Clos du Bois Svgn Bl N Cst,3035.42,0.8877176009674878,B
Kendall Jackson Vntrs Rsl Rs,3033.42,0.8878091361872514,B
Metcalfe's Maple Liqueur,3029.6299999999997,0.887900557041552,B
1800 Anejo Tequila,3023.28,0.8879917862808947,B
St Francis Merlot,3023.2599999999998,0.8880830149167258,B
Shady Fruit Valencia Orange,3021.89,0.8881742022120069,B
A to Z Ore Chard,3018.84,0.8882652974717571,B
Noble Vines 242 Svgn Bl,3017.26,0.8883563450540847,B
Kinky Gold Liqueur,3014.24,0.8884473015061488,B
Patron Citronge Lime Liqueur,3006.66,0.8885380292272869,B
Ch Ste Michelle Pnt Gris Was,3003.32,0.8886286561619746,B
Remy Martin Louis XIII,2999.99,0.8887191826119678,B
Bowmore Mizurana,2999.9700000000003,0.8888097084584494,B
Rebel Yell Variety Pack,2999.4,0.8889002171048482,B
Five Rivers Pnt Nr,2997.51,0.8889906687193935,B
Cragganmore 12-Yr Sngle Malt,2993.4900000000002,0.8890809990280912,B
14 Hands Chard Wash,2993.04,0.8891713157577763,B
MacMurray Ranch Chard Sonoma,2990.13,0.8892615446765122,B
Middle Sister Mischief Maker,2987.01,0.8893516794474263,B
Hopler Gruner Veltliner,2986.91,0.889441811200782,B
Antigal Uno Malbec Mendoza,2986.12,0.8895319191154265,B
Viniq Ruby Shimmery Liqueur,2981.43,0.8896218855065823,B
Trivento Select Mendz Malbec,2979.04,0.8897117797780926,B
Forbidden Secret Dark Mocha,2978.54,0.8898016589618108,B
Little Penguin Chard Ausl,2973.86,0.8898913969237964,B
A by Acacia Unoaked Chard Ca,2971.05,0.8899810500923913,B
Bowman's Vodka,2970.27,0.8900706797240305,B
O'Shaugnessey Cab Svgn Howel,2969.6699999999996,0.8901602912503196,B
Art In The Age Root Liqueur,2969.0099999999998,0.8902498828607232,B
Cazadores Blanco Tequila,2968.47,0.8903394581763114,B
Grgich Hills Cab Svgn Napa,2964.53,0.8904289146000991,B
Casa Noble Blanco Crystal,2964.25,0.8905183625747233,B
Caparzo Brnllo di Montalcino,2963.2200000000003,0.8906077794684959,B
James E Pepper Bourbon,2960.13,0.8906971031197143,B
Ridge Lytton Spring Znfdl,2959.2000000000003,0.8907863987076396,B
Red Diamond Cab Svgn Wash,2959.14,0.89087569248503,B
Sortilege Liqueur,2958.52,0.8909649675535583,B
Red Guitar Sangria,2958.19,0.891054232664144,B
Cardhu Scotch,2955.32,0.8911434111708038,B
Appleton Estate Reserve Rum,2944.7999999999997,0.8912322722303208,B
Bogle Svgn Bl Cal,2943.32,0.8913210886299735,B
The Glendronach 12 Yr Scotch,2937.4900000000002,0.891409729105972,B
Death's Door Gin,2936.87,0.8914983508731086,B
Tullamore Dew 12 Yr Old,2934.36,0.8915868968995294,B
Bella Sera Pinot Noir Delle,2929.95,0.8916753098516252,B
Flip Flop Pnt Grigio,2929.1800000000003,0.8917636995685214,B
